word	page	raw	initialCorrected
јамичав	487	јамичав,	False
јамичаст	487	јамичаст,	False
јамичица	487	јамичица	False
јамни	487	јамни,	False
јампски	487	јампски,	False
јамски	487	јамскй	False
јамство	487	јамство,	False
јамчити	487	јамчити	False
јан	428	јан,	False
јантар	487	јантар,	False
јантарни	487	јантарнй,	False
јантарци	487	јантарцй	False
јануар	487	јануар	False
јанџик	487	јанџик	False
јао	487	јао(ј)	False
јар	487	јар	False
јара	487	јара	False
јарак	487	јарак,	False
јарам	487	јарам,	False
јаран	487	јаран,	False
јаранити	487	јаранити,	False
јараница	487	јараница	False
јарац	487	јарац,	False
јарбол	487	јарбол	False
јаре	487	јаре,	False
јаребика	487	јаребика	False
јаребица	487	јаребица	False
јаренце	487	јаренце,	False
јаретина	487	јаретина	False
јарешце	488	јарешце	False
јарећи	488	јарећи	False
јари	488	јари,	False
јарина	488	јарина	False
јарити	488	јарити,	False
јарица	487	јарица	False
јарич	488	јарич	False
јарки	488	јарки,	False
јарко	488	јарко	False
јарма	488	јарма	False
јармити	488	јармити1,	False
јарнути	488	јарнути,	False
јаросно	488	јаросно	False
јарост	488	јарост	False
јаростан	488	јаростан	False
јаруга	488	јаруга	False
јаругаст	488	јаругаст,	False
јаружица	488	јаружица	False
јарчина	488	јарчина	False
јарчији	488	јарчији	False
јарчић	488	јарчић	False
јасан	488	јасан,	False
јасен	488	јасен,	False
јасенак	488	јасенак,	False
јасеник	488	јасеник,	False
јасенов	488	јасенов,	False
јасење	488	јасење	False
јасик	488	јасик,	False
јасика	488	јасика	False
јасиков	488	јасиков,	False
јасле	488	јасле,	False
јаслице	488	јаслице	False
јасминов	488	јасминов,	False
јасно	488	јасно	False
јасновид	488	јасновид,	False
јасност	488	јасност,	False
јаспис	488	јаспис	False
јастог	488	јастог	False
јастреб	488	јастреб	False
јастук	488	јастук	False
јастуче	489	јастуче,	False
јастучић	489	јастучић	False
јастучни	489	јастучнй,	False
јат	489	јат	False
јатаган	489	јатаган,	False
јатак	489	јатак	False
јатарица	489	јатарица	False
јатачки	489	јатачкй,	False
јатимице	489	јатимице	False
јатити	489	јатити	False
јато	489	јато	False
јатомице	489	јатомице	False
јаук	489	јаук	False
јаукати	489	јаукати,	False
јаукнути	489	јаукнути,	False
јахати	489	јахати,	False
јахач	489	јахач,	False
јахачица	489	јахачица	False
јахачки	489	јахачкй,	False
јахаћи	489	јахаћй,	False
јахта	489	јахта	False
јахтица	489	јахтица	False
јац	58	јац,	False
јачати	489	јачати,	False
јајара	486	јајара	False
јајаст	486	јајаст,	False
јајашце	486	јајашце,	False
јаје	486	јаје,	False
јајник	486	јајник	False
јајовод	486	јајовод	False
јајолик	486	јајолик,	False
јајце	486	јајце,	False
јањац	487	јањац,	False
јање	487	јање,	False
јањетина	487	јањетина	False
јањећи	487	јањећй,	False
јањити	487	јањити	False
јањичар	487	јањичар	False
јбд	497	јбд	False
јбк	497	јбк	False
јбмужа	497	јбмужа	False
јбн	497	јбн	False
јбшје	498	јбmје	False
јбј	497	јбј	False
јд	492	ед,	True
јдинорођ	490	единорођ	True
јдносј	492	еДНОСЈ	True
јдрилица	493	едрилица	True
је	186	је	False
јеврејин	489	Јеврејин	False
јеврејка	489	Јеврејка	False
јевтин	489	јёвтин,	False
јегер	489	јегер	False
јегуља	489	јегуља	False
јегуљаст	489	јегуљаст,	False
једак	489	јёдак	False
један	489	један,	False
једанпут	490	једанпут	False
једар	490	једар,	False
једаред	490	једаред	False
једарце	490	једарце1	False
једва	490	једва	False
једвити	490	једвити,	False
јединац	490	јединац,	False
једини	490	једини,	False
јединити	490	јединити,	False
јединица	490	јединица	False
јединка	490	јединка	False
једино	490	једино	False
јединцат	490	јединцат,	False
јединче	490	јединче,	False
једити	490	једити,	False
једињење	490	једињење	False
једић	490	једић,	False
једнак	490	једнак,	False
једнако	490	једнако	False
једначит	491	једначит	False
једнаџба	491	једнаџба	False
једни	491	једни,	False
једнина	491	једнина	False
једно	491	једно	False
једногод	491	једногод,	False
једногрб	491	једногрб,	False
једнодом	491	једнодом,	False
једнолик	492	једнолик,	False
једном	492	једном	False
једноног	492	једноног,	False
једноок	492	једноок,	False
једнопер	492	једнопер,	False
једноред	492	једноред,	False
једнорог	492	једнорог1	False
једнорук	492	једнорук,	False
једносед	492	једносед	False
једовит	493	једовит,	False
једрењак	493	једрењак,	False
једрило	493	једрило	False
једрина	493	једрина	False
једрити	493	једрити,	False
једро	493	једро	False
једровит	493	једровит,	False
једрост	493	једрост,	False
једљив	490	једљив,	False
једњак	493	једњак	False
јеж	493	јеж	False
јежак	493	јежак,	False
јежарица	493	јежарица	False
јежаст	493	јежаст,	False
јежев	493	јежев,	False
јежевац	493	јежевац,	False
јежевица	493	јежевица	False
јежина	493	јежина	False
јежинац	493	јежинац,	False
јежити	493	јежити,	False
јежица	494	јежица	False
јежић	494	јежић,	False
јежура	494	јежура	False
јежурав	494	јежурав,	False
јежури	494	јежури	False
јежурити	494	јежурити,	False
јежурка	494	јежурка	False
јежња	494	јежња	False
јез	494	јез	False
језа	494	језа	False
језг	494	језг	False
језгра	494	језгра	False
језграст	494	језграст,	False
језгрица	494	језгрица	False
језгро	494	језгро	False
јездити	494	јездити	False
језерина	494	језерина	False
језеро	494	језеро	False
језерски	494	језерскй	False
језерце	494	језерце	False
јези	494	јези	False
језив	494	језив,	False
језиво	494	језиво	False
језивост	494	језивост,	False
језик	494	језик	False
језичав	494	језичав,	False
језичан	495	језичан,	False
језичар	495	језичар	False
језичаст	495	језичаст,	False
језичац	495	језИчац	False
језичина	495	језичина	False
језичић	495	језичић	False
језичка	495	језичка	False
језички	495	језички,	False
језични	495	језични,	False
језичњак	495	језичњак	False
језо	495	језо	False
језов	495	језов	False
јека	495	јёка	False
јекавац	495	јекавац,	False
јекавски	495	јекавски,	False
јектичав	495	јектичав,	False
јела	495	јела	False
јелен	495	јелен	False
јеленак	495	јеленак,	False
јеленски	495	јеленски	False
јеленче	495	јеленче	False
јелеј	495	јелеј,	False
јелењи	495	јелењи,	False
јелик	495	јелик,	False
јелика	495	јелика	False
јелка	495	јелка	False
јелке	966	јелке.	False
јело	495	јёло	False
јелов	495	јелов,	False
јеловина	495	јеловина	False
јеловни	495	јеловни,	False
јеловник	495	јеловник	False
јелоточ	495	јелоточ	False
јелце	495	јелце,	False
јемац	495	јёмац,	False
јемство	495	јёмство,	False
јемчити	496	јемчити	False
јен	496	јен	False
јенки	496	Јенки	False
јенђа	496	јенђа	False
јер	496	јер	False
јерарх	496	јерарх,	False
јерес	496	јерёс	False
јеретик	496	јеретик	False
јереј	496	јерёј,	False
јери	496	јери	False
јерменин	496	Јерменин	False
јерменка	496	Јермёнка	False
јесам	496	јесам,	False
јесен	496	јесён,	False
јесенас	496	јесенас	False
јесенски	496	јесёнски,	False
јесетра	496	јесетра	False
јесењак	496	јесењак,	False
